meal_code,title,meal_kind,country,cuisine_family,cultural_specific,discovery_level,meal_contexts,diet_tags,components_json,seasoning_note,source_keys,evidence_level,auto_publish_policy,editorial_confidence,editorial_note,enabled,semantic_signature
TEE-MEAL-106,"Poulet au thym, plantain rôti et tomates · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet au thym"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Plantain rôti"",""role"":""starch"",""grams"":180,""lookup_terms"":[""banane plantain cuite""]},{""name"":""Tomates"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate cuite""]}]",gingembre et piment doux,"[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:poulet_au_thym|starch:plantain_roti|vegetable:tomates
TEE-MEAL-107,"Cabillaud citron vert, plantain rôti et poivrons · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Cabillaud citron vert"",""role"":""protein"",""grams"":150,""lookup_terms"":[""cabillaud cuit""]},{""name"":""Plantain rôti"",""role"":""starch"",""grams"":180,""lookup_terms"":[""banane plantain cuite""]},{""name"":""Poivrons"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""poivron cuit""]}]","tomate, citron vert et coriandre","[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:cabillaud_citron_vert|starch:plantain_roti|vegetable:poivrons
TEE-MEAL-108,"Crevettes, plantain rôti et chou · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Crevettes"",""role"":""protein"",""grams"":140,""lookup_terms"":[""crevette cuite""]},{""name"":""Plantain rôti"",""role"":""starch"",""grams"":180,""lookup_terms"":[""banane plantain cuite""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]","thym, oignon et poivre","[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:crevettes|starch:plantain_roti|vegetable:chou
TEE-MEAL-109,"Haricots rouges, plantain rôti et gombo · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Haricots rouges"",""role"":""protein_plant"",""grams"":160,""lookup_terms"":[""haricot rouge cuit""]},{""name"":""Plantain rôti"",""role"":""starch"",""grams"":180,""lookup_terms"":[""banane plantain cuite""]},{""name"":""Gombo"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""gombo cuit""]}]","citron vert, thym et ail","[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein_plant:haricots_rouges|starch:plantain_roti|vegetable:gombo
TEE-MEAL-110,"Œufs, plantain rôti et tomates · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf cuit""]},{""name"":""Plantain rôti"",""role"":""starch"",""grams"":180,""lookup_terms"":[""banane plantain cuite""]},{""name"":""Tomates"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate cuite""]}]",gingembre et piment doux,"[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:ufs|starch:plantain_roti|vegetable:tomates
TEE-MEAL-111,"Poulet au thym, patate douce et chou · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet au thym"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Patate douce"",""role"":""starch"",""grams"":190,""lookup_terms"":[""patate douce cuite""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]","tomate, citron vert et coriandre","[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:poulet_au_thym|starch:patate_douce|vegetable:chou
TEE-MEAL-112,"Cabillaud citron vert, patate douce et gombo · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Cabillaud citron vert"",""role"":""protein"",""grams"":150,""lookup_terms"":[""cabillaud cuit""]},{""name"":""Patate douce"",""role"":""starch"",""grams"":190,""lookup_terms"":[""patate douce cuite""]},{""name"":""Gombo"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""gombo cuit""]}]","thym, oignon et poivre","[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:cabillaud_citron_vert|starch:patate_douce|vegetable:gombo
TEE-MEAL-113,"Crevettes, patate douce et tomates · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Crevettes"",""role"":""protein"",""grams"":140,""lookup_terms"":[""crevette cuite""]},{""name"":""Patate douce"",""role"":""starch"",""grams"":190,""lookup_terms"":[""patate douce cuite""]},{""name"":""Tomates"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate cuite""]}]","citron vert, thym et ail","[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:crevettes|starch:patate_douce|vegetable:tomates
TEE-MEAL-114,"Haricots rouges, patate douce et poivrons · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Haricots rouges"",""role"":""protein_plant"",""grams"":160,""lookup_terms"":[""haricot rouge cuit""]},{""name"":""Patate douce"",""role"":""starch"",""grams"":190,""lookup_terms"":[""patate douce cuite""]},{""name"":""Poivrons"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""poivron cuit""]}]",gingembre et piment doux,"[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein_plant:haricots_rouges|starch:patate_douce|vegetable:poivrons
TEE-MEAL-115,"Œufs, patate douce et chou · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf cuit""]},{""name"":""Patate douce"",""role"":""starch"",""grams"":190,""lookup_terms"":[""patate douce cuite""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]","tomate, citron vert et coriandre","[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:ufs|starch:patate_douce|vegetable:chou
TEE-MEAL-116,"Poulet au thym, manioc et tomates · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet au thym"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Manioc"",""role"":""starch"",""grams"":180,""lookup_terms"":[""manioc cuit""]},{""name"":""Tomates"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate cuite""]}]","thym, oignon et poivre","[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:poulet_au_thym|starch:manioc|vegetable:tomates
TEE-MEAL-117,"Cabillaud citron vert, manioc et poivrons · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Cabillaud citron vert"",""role"":""protein"",""grams"":150,""lookup_terms"":[""cabillaud cuit""]},{""name"":""Manioc"",""role"":""starch"",""grams"":180,""lookup_terms"":[""manioc cuit""]},{""name"":""Poivrons"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""poivron cuit""]}]","citron vert, thym et ail","[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:cabillaud_citron_vert|starch:manioc|vegetable:poivrons
TEE-MEAL-118,"Crevettes, manioc et chou · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Crevettes"",""role"":""protein"",""grams"":140,""lookup_terms"":[""crevette cuite""]},{""name"":""Manioc"",""role"":""starch"",""grams"":180,""lookup_terms"":[""manioc cuit""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]",gingembre et piment doux,"[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:crevettes|starch:manioc|vegetable:chou
TEE-MEAL-119,"Haricots rouges, manioc et gombo · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Haricots rouges"",""role"":""protein_plant"",""grams"":160,""lookup_terms"":[""haricot rouge cuit""]},{""name"":""Manioc"",""role"":""starch"",""grams"":180,""lookup_terms"":[""manioc cuit""]},{""name"":""Gombo"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""gombo cuit""]}]","tomate, citron vert et coriandre","[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein_plant:haricots_rouges|starch:manioc|vegetable:gombo
TEE-MEAL-120,"Œufs, manioc et tomates · inspiration caribéenne",composed_plate,,caribbean_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf cuit""]},{""name"":""Manioc"",""role"":""starch"",""grams"":180,""lookup_terms"":[""manioc cuit""]},{""name"":""Tomates"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate cuite""]}]","thym, oignon et poivre","[""OLDWAYS_AFRICA"",""OLDWAYS_LATIN"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,caribbean_inspired|protein:ufs|starch:manioc|vegetable:tomates
TEE-MEAL-121,"Poulet grillé, riz et chou · inspiration latine",composed_plate,,latin_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet grillé"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]",citron vert et coriandre,"[""OLDWAYS_LATIN"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,latin_inspired|protein:poulet_grille|starch:riz|vegetable:chou
TEE-MEAL-122,"Bœuf émincé, riz et courgettes · inspiration latine",composed_plate,,latin_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Bœuf émincé"",""role"":""protein"",""grams"":140,""lookup_terms"":[""boeuf viande cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Courgettes"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""courgette cuite""]}]","tomate, cumin et paprika","[""OLDWAYS_LATIN"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,latin_inspired|protein:b_uf_emince|starch:riz|vegetable:courgettes
TEE-MEAL-123,"Poisson grillé, riz et poivrons · inspiration latine",composed_plate,,latin_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson grillé"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poisson cuit"",""cabillaud cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Poivrons"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""poivron cuit""]}]","ail, citron vert et piment doux","[""OLDWAYS_LATIN"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,latin_inspired|protein:poisson_grille|starch:riz|vegetable:poivrons
TEE-MEAL-124,"Haricots noirs, riz et tomates · inspiration latine",composed_plate,,latin_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Haricots noirs"",""role"":""protein_plant"",""grams"":160,""lookup_terms"":[""haricot noir cuit"",""haricot rouge cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Tomates"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate cuite""]}]","cumin, origan et tomate","[""OLDWAYS_LATIN"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,latin_inspired|protein_plant:haricots_noirs|starch:riz|vegetable:tomates
TEE-MEAL-125,"Œufs, riz et chou · inspiration latine",composed_plate,,latin_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]",citron vert et coriandre,"[""OLDWAYS_LATIN"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,latin_inspired|protein:ufs|starch:riz|vegetable:chou
TEE-MEAL-126,"Poulet grillé, maïs et poivrons · inspiration latine",composed_plate,,latin_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet grillé"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Maïs"",""role"":""starch"",""grams"":170,""lookup_terms"":[""maïs doux cuit""]},{""name"":""Poivrons"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""poivron cuit""]}]","tomate, cumin et paprika","[""OLDWAYS_LATIN"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,latin_inspired|protein:poulet_grille|starch:mais|vegetable:poivrons
TEE-MEAL-127,"Bœuf émincé, maïs et tomates · inspiration latine",composed_plate,,latin_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Bœuf émincé"",""role"":""protein"",""grams"":140,""lookup_terms"":[""boeuf viande cuite""]},{""name"":""Maïs"",""role"":""starch"",""grams"":170,""lookup_terms"":[""maïs doux cuit""]},{""name"":""Tomates"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate cuite""]}]","ail, citron vert et piment doux","[""OLDWAYS_LATIN"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,latin_inspired|protein:b_uf_emince|starch:mais|vegetable:tomates
TEE-MEAL-128,"Poisson grillé, maïs et chou · inspiration latine",composed_plate,,latin_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson grillé"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poisson cuit"",""cabillaud cuit""]},{""name"":""Maïs"",""role"":""starch"",""grams"":170,""lookup_terms"":[""maïs doux cuit""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]","cumin, origan et tomate","[""OLDWAYS_LATIN"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,latin_inspired|protein:poisson_grille|starch:mais|vegetable:chou
